Compound,Isomer,Breed,Parity,Feed_Type,Scenario,GOF_Passed,Exposure_Stop_Day,Total_Days,Milk_Conc_End_Exposure,t50_depuration_days,t90_depuration_days,t_below_reg_limit_days
PFOA,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,3.5733521431431316e-05,,,
PFOA,Linear,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,4.099342436419056e-05,201.66978008401247,202.7760725511288,200.0
PFOS,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.022897888967626248,,,
PFOS,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.022897888967626248,,,
PFOS,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.02633981951450056,222.15868007992515,271.9485612804283,210.0
PFOS,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.015265259311750826,,,
PFOS,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.015265259311750826,,,
PFOS,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.017559879676333708,222.15868007992518,271.9485612804283,200.0
PFOS,Branched,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.01160159707693063,,,
PFOS,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.01160159707693063,,,
PFOS,Branched,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.013345508554013615,222.15868007992518,271.9485612804283,200.0
PFOS,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.022216502548676437,,,
PFOS,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.022216502548676437,,,
PFOS,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.024250976618595817,224.15957794658297,278.4902916331846,208.0
PFOS,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.014811001699117622,,,
PFOS,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.014811001699117622,,,
PFOS,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.016167317745730544,224.159577946583,278.4902916331846,200.0
PFOS,Branched,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.011256361291329396,,,
PFOS,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.011256361291329396,,,
PFOS,Branched,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.012287161486755214,224.159577946583,278.49029163318465,200.0
PFOS,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.022577681506069373,,,
PFOS,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.022577681506069373,,,
PFOS,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.02587031266692713,222.4628336578979,272.9044139177972,210.0
PFOS,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.01505178767071292,,,
PFOS,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.01505178767071292,,,
PFOS,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.01724687511128476,222.46283365789793,272.9044139177972,200.0
PFOS,Branched,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.011439358629741814,,,
PFOS,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.011439358629741814,,,
PFOS,Branched,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.013107625084576415,222.4628336578979,272.9044139177972,200.0
PFOS,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.02151114165322329,,,
PFOS,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.02151114165322329,,,
PFOS,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.023375190775336854,224.66593876770892,280.0834621514429,207.0
PFOS,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.014340761102148861,,,
PFOS,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.014340761102148861,,,
PFOS,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.015583460516891235,224.66593876770895,280.083462151443,200.0
PFOS,Branched,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.010898978437633131,,,
PFOS,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.010898978437633131,,,
PFOS,Branched,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.011843429992837341,224.66593876770895,280.083462151443,200.0
PFOS,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.023531845036565868,,,
PFOS,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.023531845036565868,,,
PFOS,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.026946483006073916,219.64536061748507,263.29695202941184,210.0
PFOS,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.015687896691043913,,,
PFOS,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.015687896691043913,,,
PFOS,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.017964322004049276,219.64536061748504,263.29695202941184,200.0
PFOS,Linear,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.011922801485193374,,,
PFOS,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.011922801485193374,,,
PFOS,Linear,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.01365288472307745,219.64536061748507,263.29695202941184,200.0
PFOS,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.022811616260800013,,,
PFOS,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.022811616260800013,,,
PFOS,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.02484795261531797,221.3907334117732,268.9656067419066,208.0
PFOS,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.015207744173866677,,,
PFOS,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.015207744173866677,,,
PFOS,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.016565301743545317,221.3907334117732,268.9656067419066,200.0
PFOS,Linear,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.011557885572138672,,,
PFOS,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.011557885572138672,,,
PFOS,Linear,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.01258962932509444,221.3907334117732,268.9656067419066,200.0
PFOS,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.023204503802951783,,,
PFOS,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.023204503802951783,,,
PFOS,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.026473998100506428,219.91094931172557,264.14984769889116,209.0
PFOS,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.015469669201967854,,,
PFOS,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.015469669201967854,,,
PFOS,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.017649332067004288,219.91094931172557,264.14984769889116,200.0
PFOS,Linear,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.01175694859349557,,,
PFOS,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.01175694859349557,,,
PFOS,Linear,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.013413492370923255,219.9109493117256,264.1498476988912,200.0
PFOS,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.02209457696711185,,,
PFOS,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.02209457696711185,,,
PFOS,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.023966579300058157,221.84018751725705,270.40379625539856,207.0
PFOS,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.014729717978074567,,,
PFOS,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.014729717978074567,,,
PFOS,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.015977719533372105,221.84018751725708,270.40379625539856,200.0
PFOS,Linear,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.011194585663336669,,,
PFOS,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.011194585663336669,,,
PFOS,Linear,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.012143066845362798,221.84018751725708,270.40379625539856,200.0
PFPeA,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0033801528558498476,,,
PFPeA,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0033801528558498476,,,
PFPeA,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0028712803346303234,213.4039979262883,247.31071407641193,
PFPeA,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0008450382139624619,,,
PFPeA,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.00422519106981231,,,
PFPeA,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0007178200836575808,213.4039979262883,247.31071407641193,
PFPeA,Linear,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0008450382139624619,,,
PFPeA,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.00422519106981231,,,
PFPeA,Linear,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0007178200836575808,213.4039979262883,247.31071407641193,
PFPeA,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0038415811544150248,,,
PFPeA,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0038415811544150248,,,
PFPeA,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0032526557836577287,217.90637798975976,263.7853593223379,
PFPeA,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0009603952886037562,,,
PFPeA,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.004801976443018781,,,
PFPeA,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0008131639459144322,217.90637798975976,263.7853593223379,
PFPeA,Linear,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0009603952886037562,,,
PFPeA,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.004801976443018781,,,
PFPeA,Linear,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0008131639459144322,217.90637798975976,263.7853593223379,
PFPeA,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0034295094792929854,,,
PFPeA,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0034295094792929854,,,
PFPeA,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.002913289552035437,214.0321938039459,249.64024344934307,
PFPeA,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0008573773698232463,,,
PFPeA,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.004286886849116232,,,
PFPeA,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0007283223880088592,214.0321938039459,249.64024344934307,
PFPeA,Linear,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0008573773698232463,,,
PFPeA,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.004286886849116232,,,
PFPeA,Linear,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0007283223880088592,214.0321938039459,249.64024344934307,
PFPeA,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.003972055382086404,,,
PFPeA,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.003972055382086404,,,
PFPeA,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0033637885990329595,219.66601330620955,270.4169511147208,
PFPeA,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.000993013845521601,,,
PFPeA,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.004965069227608005,,,
PFPeA,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0008409471497582399,219.66601330620955,270.4169511147208,
PFPeA,Linear,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.000993013845521601,,,
PFPeA,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.004965069227608005,,,
PFPeA,Linear,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0008409471497582399,219.66601330620955,270.4169511147208,
PFTeDA,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0002528689523046668,,,
PFTeDA,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0002528689523046668,,,
PFTeDA,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0003159057204111722,201.51850794562313,201.93508730336106,
PFTeDA,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0005057379046093336,,,
PFTeDA,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.0005057379046093336,,,
PFTeDA,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0006318114408223444,201.51850794562313,201.93508730336106,
PFTeDA,Branched,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0010114758092186673,,,
PFTeDA,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0010114758092186673,,,
PFTeDA,Branched,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0012636228816446887,201.51850794562313,201.93508730336106,
PFTeDA,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.00023155899113325984,,,
PFTeDA,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.00023155899113325984,,,
PFTeDA,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0002680222011088617,201.51885112184712,201.9351904471327,
PFTeDA,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0004631179822665197,,,
PFTeDA,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.0004631179822665197,,,
PFTeDA,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0005360444022177234,201.51885112184712,201.9351904471327,
PFTeDA,Branched,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0009262359645330393,,,
PFTeDA,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0009262359645330393,,,
PFTeDA,Branched,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0010720888044354468,201.51885112184712,201.9351904471327,
PFTeDA,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0002470984440435679,,,
PFTeDA,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0002470984440435679,,,
PFTeDA,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.00030594917391207866,201.5185499891935,201.93510023265,
PFTeDA,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0004941968880871358,,,
PFTeDA,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.0004941968880871358,,,
PFTeDA,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0006118983478241573,201.5185499891935,201.93510023265,
PFTeDA,Branched,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0009883937761742715,,,
PFTeDA,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0009883937761742715,,,
PFTeDA,Branched,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0012237966956483146,201.5185499891935,201.93510023265,
PFTeDA,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0002208868297835919,,,
PFTeDA,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0002208868297835919,,,
PFTeDA,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0002529342218894889,201.51890593897573,201.93520696765455,
PFTeDA,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0004417736595671838,,,
PFTeDA,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.0004417736595671838,,,
PFTeDA,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0005058684437789778,201.51890593897573,201.93520696765455,
PFTeDA,Branched,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0008835473191343676,,,
PFTeDA,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0008835473191343676,,,
PFTeDA,Branched,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0010117368875579556,201.51890593897573,201.93520696765455,
PFTeDA,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.019536522779996523,,,
PFTeDA,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.019536522779996523,,,
PFTeDA,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.019069135846339243,202.7735398420444,206.04846232416122,
PFTeDA,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.039073045559993046,,,
PFTeDA,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.039073045559993046,,,
PFTeDA,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.038138271692678485,202.7735398420444,206.04846232416122,
PFTeDA,Linear,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.07814609111998609,,,
PFTeDA,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.07814609111998609,,,
PFTeDA,Linear,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.07627654338535697,202.7735398420444,206.04846232416122,
PFTeDA,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.01971887170405853,,,
PFTeDA,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.01971887170405853,,,
PFTeDA,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.01918270485562886,202.98933985467878,206.9167004015991,
PFTeDA,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.03943774340811706,,,
PFTeDA,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.03943774340811706,,,
PFTeDA,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.03836540971125772,202.98933985467878,206.9167004015991,
PFTeDA,Linear,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.07887548681623412,,,
PFTeDA,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.07887548681623412,,,
PFTeDA,Linear,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.07673081942251544,202.98933985467878,206.9167004015991,
PFTeDA,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.019467242769908865,,,
PFTeDA,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.019467242769908865,,,
PFTeDA,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.01901599034223427,202.80881729962925,206.21260980031684,
PFTeDA,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.03893448553981773,,,
PFTeDA,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.03893448553981773,,,
PFTeDA,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.03803198068446854,202.80881729962925,206.21260980031684,
PFTeDA,Linear,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.07786897107963546,,,
PFTeDA,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.07786897107963546,,,
PFTeDA,Linear,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.07606396136893707,202.80881729962925,206.21260980031684,
PFTeDA,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.019534984298801513,,,
PFTeDA,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.019534984298801513,,,
PFTeDA,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.019046417073824165,203.08663372630434,207.21684030069903,
PFTeDA,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.039069968597603026,,,
PFTeDA,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.039069968597603026,,,
PFTeDA,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.03809283414764833,203.08663372630434,207.21684030069903,
PFTeDA,Linear,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.07813993719520605,,,
PFTeDA,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.07813993719520605,,,
PFTeDA,Linear,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.07618566829529666,203.08663372630434,207.21684030069903,
PFTrDA,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0021158498289502014,,,
PFTrDA,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0021158498289502014,,,
PFTrDA,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0026184009434541237,203.0144936517534,206.6017946475287,
PFTrDA,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.006347549486850604,,,
PFTrDA,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.006347549486850604,,,
PFTrDA,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.00785520283036237,203.0144936517534,206.6017946475287,
PFTrDA,Branched,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0021158498289502014,,,
PFTrDA,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0021158498289502014,,,
PFTrDA,Branched,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0026184009434541237,203.0144936517534,206.6017946475287,
PFTrDA,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0019467047804394002,,,
PFTrDA,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0019467047804394002,,,
PFTrDA,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0022397777589627283,203.0210589064603,206.6111295048458,
PFTrDA,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.005840114341318201,,,
PFTrDA,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.005840114341318201,,,
PFTrDA,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.006719333276888182,203.0210589064603,206.6111295048458,
PFTrDA,Branched,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0019467047804394002,,,
PFTrDA,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0019467047804394002,,,
PFTrDA,Branched,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0022397777589627283,203.0210589064603,206.6111295048458,
PFTrDA,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0020692135704261437,,,
PFTrDA,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0020692135704261437,,,
PFTrDA,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.002539606803601758,203.01531035827705,206.60277947471272,
PFTrDA,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.006207640711278429,,,
PFTrDA,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.006207640711278429,,,
PFTrDA,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.007618820410805271,203.01531035827705,206.60277947471272,
PFTrDA,Branched,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0020692135704261437,,,
PFTrDA,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0020692135704261437,,,
PFTrDA,Branched,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.002539606803601758,203.01531035827705,206.60277947471272,
PFTrDA,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0018594843446102514,,,
PFTrDA,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0018594843446102514,,,
PFTrDA,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.0021181530949066388,203.02209538329913,206.61221921311298,
PFTrDA,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.005578453033830751,,,
PFTrDA,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.005578453033830751,,,
PFTrDA,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.006354459284719916,203.02209538329913,206.61221921311298,
